user_id,product_id,eval_set,order_id
14645,59564,train,116708
14645,59568,train,116710
14647,76147,train,116734
14648,16854,train,116744
14649,30438,train,116751
14651,59593,train,116764
14653,59599,train,116776
14654,59602,train,116782
14656,59608,train,116793
14657,32972,train,116801
14659,56654,train,116813
14660,93878,train,116820
14662,59619,train,116832
14664,24935,train,116844
14666,17879,train,116855
14667,24443,train,116861
14668,59631,train,116870
14670,59642,train,116883
14670,59639,train,116885
14671,142674,train,116896
14672,23642,train,116911
14673,59650,train,116919
14675,59659,train,116931
14675,59658,train,116933
14677,12508,train,116952
14679,142679,train,116964
14680,59669,train,116972
14681,10498,train,116987
14682,77282,train,116997
14684,1601,train,117011
14686,59698,train,117021
14688,7553,train,117033
14689,59706,train,117042
14689,59711,train,117044
14690,884,train,117063
14690,11686,train,117065
14692,919,train,117082
14694,38376,train,117094
14695,59735,train,117100
14697,5366,train,117114
14699,59741,train,117124
14700,142686,train,117132
14701,502,train,117140
14703,59752,train,117155
14704,157031,train,117163
14706,142688,train,117174
14708,66163,train,117184
14708,142689,train,117186
14710,36392,train,117203
14710,59769,train,117205
14712,3901,train,117222
14713,59778,train,117228
14715,59786,train,117241
14716,59788,train,117249
14718,5658,train,117262
14720,16647,train,117273
14721,19519,train,117280
14723,6196,train,117293
14725,59805,train,117305
14726,59808,train,117314
14728,44965,train,117325
14730,114102,train,117339
14731,59813,train,117345
14733,59817,train,117358
14735,1355,train,117368
14737,30019,train,117379
14739,59828,train,117390
14739,59824,train,117392
14740,2395,train,117408
14741,59850,train,117416
14741,59845,train,117418
14742,59851,train,117434
14744,3716,train,117444
14746,59859,train,117456
14747,37960,train,117466
14748,22135,train,117477
14750,157045,train,117488
14751,59881,train,117499
14753,142706,train,117510
14754,51898,train,117518
14756,59893,train,117532
14758,59898,train,117543
14759,59902,train,117552
14760,22863,train,117561
14762,50006,train,117574
14764,6747,train,117587
14765,374,train,117594
14765,59928,train,117596
14765,59933,train,117598
14766,52754,train,117622
14768,22057,train,117632
14769,14378,train,117639
14769,59949,train,117641
14770,23529,train,117660
14772,40663,train,117671
14774,41749,train,117684
14775,59963,train,117690
14775,59964,train,117692
14776,1928,train,117709
14777,59978,train,117716
14778,157054,train,117725
14780,157056,train,117738
14781,142715,train,117744
14782,60001,train,117755
14782,60000,train,117757
14783,60008,train,117769
14785,25454,train,117780
14787,15081,train,117790
14789,26784,train,117800
14789,764,train,117802
14790,904,train,117813
14792,60030,train,117828
14792,1697,train,117830
14793,60033,train,117844
14795,98877,train,117859
14797,60047,train,117869
14798,157062,train,117878
14800,488,train,117888
14802,60057,train,117899
14803,47294,train,117908
14804,60063,train,117915
14805,60065,train,117922
14806,60069,train,117928
14807,60077,train,117937
14808,142724,train,117950
14810,60084,train,117961
14812,13139,train,117973
14814,6167,train,117985
14815,60090,train,117993
14817,60097,train,118007
14819,60103,train,118017
14820,142729,train,118025
14822,11277,train,118042
14823,48240,train,118049
14823,45563,train,118051
14824,60128,train,118070
14826,60132,train,118082
14827,60136,train,118090
14829,1980,train,118103
14830,60143,train,118113
14831,60149,train,118120
14832,1531,train,118130
14834,60153,train,118142
14835,142735,train,118151
14837,66129,train,118162
14839,67472,train,118172
14841,21566,train,118184
14842,60172,train,118190
14843,60178,train,118202
14844,4717,train,118210
14846,47417,train,118221
14848,60190,train,118232
14849,4895,train,118240
14850,60194,train,118246
14850,60206,train,118248
14851,4874,train,118268
14851,3798,train,118270
14851,60208,train,118272
14852,32500,train,118295
14854,19450,train,118307
14855,20076,train,118314
14856,60224,train,118326
14857,60227,train,118334
14858,60234,train,118342
14860,6954,train,118357
14862,157084,train,118367
14864,60250,train,118381
14864,60248,train,118383
14866,60260,train,118398
14866,142746,train,118400
14868,20866,train,118417
14870,115,train,118429
14871,60273,train,118437
14871,20702,train,118439
14873,60276,train,118456
14875,60281,train,118466
14877,31556,train,118477
14879,142750,train,118487
14881,21260,train,118498
14882,157091,train,118505
14883,60291,train,118512
14883,60293,train,118514
14884,60302,train,118532
14885,35041,train,118543
14886,60321,train,118553
14887,28725,train,118564
14888,12892,train,118570
14889,60331,train,118582
14889,47749,train,118584
14890,60339,train,118601
14892,29262,train,118613
14894,157097,train,118624
14895,692,train,118631
14897,86351,train,118643
14897,4620,train,118645
14898,60361,train,118656
14899,19535,train,118665
14900,2788,train,118673
14901,142756,train,118680
14903,34143,train,118693
14905,60378,train,118705
14907,60382,train,118716
14909,142761,train,118729
14911,41039,train,118740
14913,60395,train,118752
14914,10576,train,118758
14916,60399,train,118774
14917,1395,train,118780
14918,7911,train,118789
14920,60411,train,118802
14922,61024,train,118813
14924,142766,train,118824
14925,28325,train,118830
14927,19689,train,118842
14929,60427,train,118854
14930,60430,train,118860
14931,37377,train,118870
14932,55577,train,118880
14932,3099,train,118882
14933,19814,train,118904
14934,647,train,118912
14936,60450,train,118923
14936,60448,train,118925
14938,76059,train,118942
14940,60462,train,118952
14941,60467,train,118960
14942,60469,train,118966
14944,16402,train,118977
14946,60477,train,118988
14948,60479,train,118999
14949,50304,train,119007
14951,80494,train,119017
14952,60496,train,119023
14952,6927,train,119025
14953,23978,train,119044
14955,20667,train,119060
14956,157113,train,119068
14958,36084,train,119079
14959,76913,train,119087
14959,57117,train,119089
14961,157115,train,119111
14962,19471,train,119118
14962,3882,train,119120
14962,3138,train,119122
14963,35853,train,119145
14965,60529,train,119160
14967,60533,train,119171
14968,374,train,119178
14969,1719,train,119187
14971,2713,train,119201
14972,16837,train,119208
14974,4901,train,119218
14975,23833,train,119226
14975,60549,train,119228
14976,60557,train,119239
14978,56212,train,119251
14980,60567,train,119263
14981,60569,train,119271
14983,27675,train,119283
14985,60576,train,119294
14986,107524,train,119303
14988,15943,train,119313
14990,1192,train,119323
14991,75207,train,119334
14992,107159,train,119342
14993,60596,train,119348
14995,55462,train,119363
14997,60608,train,119376
14998,60609,train,119386
14999,15754,train,119393
15001,49103,train,119406
15003,60620,train,119417
15005,66144,train,119428
15007,60632,train,119440
15008,3467,train,119446
15010,34102,train,119461
15011,25292,train,119468
15012,51412,train,119480
15012,60648,train,119482
15014,10849,train,119498
15016,60652,train,119509
15017,17059,train,119517
15019,60656,train,119529
15020,60661,train,119539
15022,50681,train,119553
15024,16088,train,119564
15025,18336,train,119571
15027,60672,train,119585
15028,136963,train,119596
15030,157137,train,119608
15032,4231,train,119619
15034,29701,train,119630
15036,55985,train,119641
15037,60699,train,119649
15039,7984,train,119660
15041,60705,train,119671
15043,9089,train,119683
15043,60710,train,119685
15045,6654,train,119703
15046,60718,train,119711
15047,14703,train,119722
15048,27193,train,119728
15049,20076,train,119737
15051,60732,train,119750
15052,21303,train,119757
15053,117,train,119768
15054,11783,train,119776
15055,9248,train,119782
15057,3728,train,119796
15059,60752,train,119806
15060,364,train,119816
15062,60757,train,119826
15063,60760,train,119837
15064,60761,train,119843
15065,18941,train,119853
15067,34634,train,119865
15069,14407,train,119877
15071,142805,train,119887
15072,60782,train,119895
15074,19890,train,119906
15076,142807,train,119916
15077,247,train,119925
15078,34376,train,119932
15080,18493,train,119944
15081,55985,train,119952
15082,157149,train,119961
15083,60803,train,119968
15084,60808,train,119975
15085,157152,train,119988
15086,15474,train,119996
15088,58304,train,120008
15089,60831,train,120015
15090,60838,train,120026
15092,157155,train,120038
15093,60843,train,120044
15095,60846,train,120056
15096,2600,train,120064
15098,60853,train,120076
15099,82535,train,120084
15101,60861,train,120097
15102,60863,train,120107
15104,20918,train,120117
15106,11435,train,120127
15106,60870,train,120129
15108,54285,train,120146
15110,60879,train,120158
15111,60880,train,120165
15113,151791,train,120181
15114,216,train,120189
15115,60893,train,120200
15116,60900,train,120213
15118,60906,train,120225
15120,60910,train,120235
15122,13689,train,120245
15124,12157,train,120256
15125,9034,train,120264
15127,60917,train,120277
15127,45316,train,120279
15128,54506,train,120292
15130,60928,train,120304
15131,142827,train,120310
15131,60942,train,120312
15132,60946,train,120331
15134,26786,train,120343
15135,602,train,120349
15137,60955,train,120361
15139,47767,train,120373
15139,60960,train,120375
15139,157167,train,120377
15141,10991,train,120404
15142,60986,train,120413
15143,26550,train,120424
15144,60989,train,120430
15146,59096,train,120446
15148,60999,train,120457
15149,61000,train,120465
15150,61005,train,120476
15152,61008,train,120487
15154,15109,train,120497
15155,61014,train,120504
15155,6470,train,120506
15156,61020,train,120521
15157,15068,train,120529
15158,61030,train,120537
15158,61003,train,120539
15158,53106,train,120541
15160,61041,train,120570
15162,61044,train,120580
15164,3780,train,120591
15165,84845,train,120600
15166,61056,train,120606
15167,61060,train,120619
15168,21803,train,120627
15170,42205,train,120638
15171,761,train,120648
15172,6788,train,120658
15174,31925,train,120671
15176,142840,train,120681
15178,8447,train,120693
15180,61093,train,120703
15181,61094,train,120709
15181,21784,train,120711
15183,34362,train,120732
15184,61098,train,120738
15186,61103,train,120750
15187,61105,train,120757
15189,35434,train,120772
15191,166,train,120784
15192,30492,train,120792
15193,61120,train,120798
15194,61124,train,120809
15195,24745,train,120817
15196,164,train,120825
15198,28704,train,120840
15198,61131,train,120842
15200,12582,train,120858
15202,514,train,120868
15203,9996,train,120878
15204,61149,train,120884
15205,61156,train,120895
15206,36936,train,120905
15208,142855,train,120915
15210,61167,train,120925
15212,142856,train,120936
15214,142857,train,120948
15214,6556,train,120950
15216,2782,train,120967
15218,142858,train,120979
15219,142859,train,120987
15221,61190,train,120999
15223,61195,train,121013
15224,1095,train,121021
15226,61202,train,121034
15228,61209,train,121046
15229,124573,train,121054
15231,22829,train,121065
15232,61214,train,121076
15234,6466,train,121086
15235,3867,train,121095
15237,19956,train,121107
15239,761,train,121117
15240,45448,train,121127
15241,142865,train,121134
15242,18569,train,121140
15244,119437,train,121153
15245,61248,train,121159
15245,61240,train,121161
15247,61258,train,121180
15247,30262,train,121182
15249,31376,train,121197
15250,61263,train,121204
15251,59585,train,121212
15253,1134,train,121227
15255,61285,train,121238
15255,24814,train,121240
15255,22192,train,121242
15255,61287,train,121244
15256,61293,train,121276
15258,61299,train,121288
15259,61300,train,121298
15261,25964,train,121309
15263,61305,train,121319
15264,2047,train,121325
15265,61317,train,121335
15265,6150,train,121337
15266,24037,train,121356
15266,14751,train,121358
15268,8134,train,121379
15270,61330,train,121391
15271,61334,train,121397
15273,39971,train,121411
15273,44965,train,121413
15274,61348,train,121426
15275,19787,train,121439
15277,1540,train,121450
15279,53686,train,121460
15281,23886,train,121470
15282,61367,train,121477
15283,8048,train,121487
15283,61375,train,121489
15285,22968,train,121508
15286,5655,train,121518
15288,61389,train,121531
15289,61391,train,121537
15290,8559,train,121546
15292,61403,train,121560
15294,22361,train,121573
15296,10597,train,121583
15298,61414,train,121595
15300,24622,train,121605
15300,51372,train,121607
15301,61430,train,121621
15302,157224,train,121633
15304,61440,train,121643
15304,61437,train,121645
15306,61446,train,121660
15307,61447,train,121668
15307,157226,train,121670
15308,61457,train,121682
15309,7123,train,121695
15310,128247,train,121703
15312,157229,train,121713
15314,5887,train,121725
15315,61473,train,121731
15316,61484,train,121744
15316,96305,train,121746
15318,142887,train,121766
15320,61499,train,121777
15322,61505,train,121790
15322,268,train,121792
15324,38197,train,121812
15326,61515,train,121822
15328,157237,train,121832
15329,61526,train,121838
15331,61531,train,121852
15332,31442,train,121860
15334,8644,train,121872
15336,61537,train,121885
15337,61545,train,121896
15338,346,train,121903
15339,45993,train,121917
15339,15678,train,121919
15340,61560,train,121932
15341,61563,train,121943
15343,9175,train,121959
15345,1010,train,121970
15347,10480,train,121980
15348,32116,train,121988
15350,5665,train,121999
15351,157247,train,122009
15351,61585,train,122011
15352,5426,train,122027
15354,24494,train,122040
15355,13175,train,122047
